id,zipcode,city,state_abbr,city_state,state,lat,lon,population,median_age,household_income,per_capita_income,monthly_housing_cost,avg_household_size_by_tenure
6070,15762,NICKTOWN,PA,"NICKTOWN, PA",Pennsylvania,40.59,-78.81,863.0,43.3,56406.0,24259.0,312.0,2.75
6072,15469,NORMALVILLE,PA,"NORMALVILLE, PA",Pennsylvania,40.02,-79.4,2523.0,43.7,47107.0,20080.0,975.0,2.54
6074,16428,NORTH EAST,PA,"NORTH EAST, PA",Pennsylvania,42.21,-79.83,12640.0,39.5,51964.0,25129.0,4783.0,2.57
6076,15137,NORTH VERSAILLES,PA,"NORTH VERSAILLES, PA",Pennsylvania,40.37,-79.8,10138.0,43.8,42383.0,22924.0,4643.0,2.17
6080,15071,OAKDALE,PA,"OAKDALE, PA",Pennsylvania,40.39,-80.18,10274.0,40.8,62524.0,36304.0,4269.0,2.4
6081,15139,OAKMONT,PA,"OAKMONT, PA",Pennsylvania,40.51,-79.83,6358.0,48.8,57813.0,41519.0,3068.0,2.01
6083,15470,OHIOPYLE,PA,"OHIOPYLE, PA",Pennsylvania,39.86,-79.49,1154.0,44.7,58545.0,25377.0,412.0,2.8
6084,16301,OIL CITY,PA,"OIL CITY, PA",Pennsylvania,41.42,-79.7,15915.0,42.7,39858.0,22176.0,6525.0,2.38
6085,16837,GLEN RICHEY,PA,"GLEN RICHEY, PA",Pennsylvania,40.93,-78.47,119.0,58.4,26042.0,16797.0,46.0,2.59
6086,16863,OLANTA,PA,"OLANTA, PA",Pennsylvania,40.9,-78.5,577.0,47.6,39135.0,20929.0,237.0,2.43
6087,15764,OLIVEBURG,PA,"OLIVEBURG, PA",Pennsylvania,40.99,-79.03,118.0,47.5,57031.0,29382.0,61.0,1.93
6089,16666,OSCEOLA MILLS,PA,"OSCEOLA MILLS, PA",Pennsylvania,40.85,-78.26,3119.0,40.9,41884.0,20700.0,1325.0,2.35
6091,16667,OSTERBURG,PA,"OSTERBURG, PA",Pennsylvania,40.18,-78.53,1308.0,37.8,44583.0,21154.0,520.0,2.52
6092,16049,PARKER,PA,"PARKER, PA",Pennsylvania,41.09,-79.68,3179.0,45.0,47434.0,23069.0,1300.0,2.44
6093,16668,PATTON,PA,"PATTON, PA",Pennsylvania,40.63,-78.64,3533.0,46.6,42306.0,21613.0,1453.0,2.41
6094,15849,PENFIELD,PA,"PENFIELD, PA",Pennsylvania,41.21,-78.6,1316.0,43.9,41518.0,20220.0,528.0,2.49
6095,15675,PENN,PA,"PENN, PA",Pennsylvania,40.32,-79.64,1279.0,28.6,57321.0,20441.0,419.0,3.05
6096,15765,PENN RUN,PA,"PENN RUN, PA",Pennsylvania,40.62,-78.97,1989.0,41.7,58793.0,24819.0,742.0,2.63
6097,16865,PENNSYLVANIA FURNACE,PA,"PENNSYLVANIA FURNACE, PA",Pennsylvania,40.72,-77.98,2042.0,40.3,61313.0,34160.0,833.0,2.45
6098,15473,PERRYOPOLIS,PA,"PERRYOPOLIS, PA",Pennsylvania,40.08,-79.75,4249.0,47.1,51146.0,24979.0,1732.0,2.45
6099,16669,PETERSBURG,PA,"PETERSBURG, PA",Pennsylvania,40.57,-78.04,2277.0,43.1,51528.0,23985.0,913.0,2.49
6100,16050,PETROLIA,PA,"PETROLIA, PA",Pennsylvania,41.02,-79.71,1625.0,40.5,48088.0,20816.0,622.0,2.61
6101,16860,MUNSON,PA,"MUNSON, PA",Pennsylvania,40.96,-78.18,447.0,39.7,52727.0,26451.0,186.0,2.4
6102,16866,PHILIPSBURG,PA,"PHILIPSBURG, PA",Pennsylvania,40.89,-78.21,10091.0,44.2,42896.0,23090.0,3929.0,2.21
6104,15122,WEST MIFFLIN,PA,"WEST MIFFLIN, PA",Pennsylvania,40.35,-79.9,20120.0,46.2,45786.0,25880.0,8735.0,2.28
6106,15140,PITCAIRN,PA,"PITCAIRN, PA",Pennsylvania,40.4,-79.77,3283.0,40.0,30560.0,22725.0,1585.0,2.07
6107,15146,MONROEVILLE,PA,"MONROEVILLE, PA",Pennsylvania,40.42,-79.76,28486.0,45.5,56308.0,32505.0,12616.0,2.21
6108,15201,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,13162.0,37.0,46038.0,28513.0,5999.0,2.19
6109,15202,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,19506.0,39.7,45306.0,30608.0,9301.0,2.06
6110,15203,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,9992.0,29.4,45100.0,33070.0,4908.0,2.01
6111,15204,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,8077.0,39.8,41308.0,22546.0,3440.0,2.35
6112,15205,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,22676.0,38.1,51994.0,33180.0,10346.0,2.18
6113,15206,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,29196.0,37.2,35404.0,28686.0,13632.0,2.05
6114,15207,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,11962.0,40.7,40942.0,22592.0,5071.0,2.31
6115,15208,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,9844.0,39.6,32118.0,30705.0,4495.0,2.17
6116,15209,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,12796.0,41.7,53157.0,29575.0,5351.0,2.37
6117,15210,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,27290.0,34.5,34282.0,18829.0,11066.0,2.46
6118,15211,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,11186.0,34.0,50268.0,32717.0,5529.0,2.02
6119,15212,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,27620.0,38.5,36741.0,24626.0,12761.0,2.08
6120,15213,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,28417.0,21.7,21883.0,16698.0,9556.0,2.05
6121,15214,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,14804.0,37.9,39420.0,23101.0,6132.0,2.37
6122,15215,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,12494.0,41.7,64013.0,45734.0,5485.0,2.27
6123,15216,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,23092.0,38.9,51308.0,29898.0,10442.0,2.19
6124,15217,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,27550.0,34.6,67969.0,45575.0,11605.0,2.25
6125,15218,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,13815.0,41.4,45738.0,32502.0,6945.0,1.98
6126,15219,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,15624.0,26.9,19860.0,13370.0,5245.0,1.82
6127,15220,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,17643.0,39.3,64581.0,37170.0,7979.0,2.18
6128,15221,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,31046.0,41.8,38110.0,26366.0,15198.0,2.03
6129,15222,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,3638.0,32.2,72400.0,61021.0,1802.0,1.41
6130,15223,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,6883.0,40.9,42821.0,25948.0,3186.0,2.15
6131,15224,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,10780.0,32.9,39040.0,25373.0,5274.0,1.99
6132,15225,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,1088.0,48.5,40662.0,27822.0,574.0,1.9
6133,15226,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,13842.0,40.8,50560.0,28205.0,6356.0,2.16
6134,15227,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,28273.0,42.3,53323.0,28172.0,12276.0,2.27
6135,15228,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,18173.0,40.9,79489.0,46596.0,7435.0,2.43
6136,15229,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,13836.0,39.6,60615.0,32368.0,6119.0,2.24
6139,15232,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,11451.0,28.4,49394.0,47765.0,6091.0,1.73
6140,15233,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,4220.0,39.8,37098.0,23394.0,1133.0,1.96
6141,15234,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,14353.0,43.3,54513.0,31444.0,6373.0,2.23
6142,15235,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,33926.0,45.2,51080.0,26998.0,14538.0,2.33
6143,15236,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,29894.0,44.4,58875.0,29567.0,12431.0,2.39
6144,15237,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,41733.0,45.0,70335.0,40722.0,17788.0,2.28
6145,15238,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,12959.0,50.3,85167.0,66290.0,5334.0,2.41
6146,15239,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,21394.0,41.9,67286.0,29871.0,8351.0,2.55
6148,15241,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,20186.0,44.6,104008.0,48967.0,7441.0,2.69
6150,15243,PITTSBURGH,PA,"PITTSBURGH, PA",Pennsylvania,40.43,-79.97,13427.0,50.3,78438.0,50549.0,5636.0,2.29
6183,16340,PITTSFIELD,PA,"PITTSFIELD, PA",Pennsylvania,41.81,-79.43,1834.0,49.9,42260.0,23166.0,775.0,2.37
6185,16341,PLEASANTVILLE,PA,"PLEASANTVILLE, PA",Pennsylvania,41.59,-79.57,1897.0,49.6,40066.0,21417.0,795.0,2.39
6188,15474,POINT MARION,PA,"POINT MARION, PA",Pennsylvania,39.73,-79.9,1972.0,43.5,42632.0,21086.0,784.0,2.47
6189,16342,POLK,PA,"POLK, PA",Pennsylvania,41.36,-79.93,2417.0,47.6,47227.0,22295.0,883.0,2.33
6190,15946,PORTAGE,PA,"PORTAGE, PA",Pennsylvania,40.38,-78.67,7092.0,42.6,49322.0,22536.0,2765.0,2.51
6191,16743,PORT ALLEGANY,PA,"PORT ALLEGANY, PA",Pennsylvania,41.81,-78.27,3959.0,43.3,37554.0,21354.0,1662.0,2.38
6192,16051,PORTERSVILLE,PA,"PORTERSVILLE, PA",Pennsylvania,40.92,-80.14,3141.0,42.6,49952.0,24982.0,1333.0,2.36
6193,16870,PORT MATILDA,PA,"PORT MATILDA, PA",Pennsylvania,40.79,-78.05,6621.0,39.6,85927.0,37698.0,2350.0,2.82
6194,15142,PRESTO,PA,"PRESTO, PA",Pennsylvania,40.38,-80.12,1284.0,43.5,151083.0,79325.0,567.0,2.26
6196,16052,PROSPECT,PA,"PROSPECT, PA",Pennsylvania,40.9,-80.04,2356.0,45.7,56552.0,28698.0,958.0,2.46
6197,15329,PROSPERITY,PA,"PROSPERITY, PA",Pennsylvania,40.02,-80.25,1715.0,42.2,55536.0,22895.0,565.0,2.94
6198,16143,PULASKI,PA,"PULASKI, PA",Pennsylvania,41.09,-80.45,3106.0,46.5,41220.0,21690.0,1324.0,2.35
6199,15730,COOLSPRING,PA,"COOLSPRING, PA",Pennsylvania,40.95,-78.92,67.0,37.6,47750.0,24767.0,27.0,2.48
6201,15767,PUNXSUTAWNEY,PA,"PUNXSUTAWNEY, PA",Pennsylvania,40.94,-78.97,14530.0,42.4,41596.0,21766.0,5809.0,2.45
6202,15770,RINGGOLD,PA,"RINGGOLD, PA",Pennsylvania,40.98,-79.14,178.0,49.7,68125.0,27619.0,65.0,2.74
6203,15776,SPRANKLE MILLS,PA,"SPRANKLE MILLS, PA",Pennsylvania,41.02,-79.08,66.0,54.5,53750.0,25330.0,26.0,2.54
6204,15784,WORTHVILLE,PA,"WORTHVILLE, PA",Pennsylvania,41.02,-79.14,69.0,49.4,51250.0,22045.0,28.0,2.46
6206,16872,REBERSBURG,PA,"REBERSBURG, PA",Pennsylvania,40.94,-77.49,1251.0,38.5,47083.0,20910.0,439.0,2.85
6207,15677,RECTOR,PA,"RECTOR, PA",Pennsylvania,40.17,-79.22,535.0,36.8,29479.0,19204.0,190.0,2.82
6208,16053,RENFREW,PA,"RENFREW, PA",Pennsylvania,40.8,-79.98,4390.0,47.5,57423.0,32041.0,1805.0,2.43
6212,16744,REW,PA,"REW, PA",Pennsylvania,41.9,-78.5,552.0,37.7,68438.0,23915.0,223.0,2.48
6213,15851,REYNOLDSVILLE,PA,"REYNOLDSVILLE, PA",Pennsylvania,41.09,-78.88,6468.0,44.3,44015.0,20772.0,2680.0,2.41
6214,15357,RICES LANDING,PA,"RICES LANDING, PA",Pennsylvania,39.94,-79.99,1731.0,45.1,43486.0,22011.0,719.0,2.38
6218,15853,RIDGWAY,PA,"RIDGWAY, PA",Pennsylvania,41.42,-78.72,6270.0,46.1,42769.0,23568.0,2775.0,2.23
6219,15678,RILLTON,PA,"RILLTON, PA",Pennsylvania,40.27,-79.72,247.0,33.8,46071.0,19612.0,120.0,2.06
6220,16248,RIMERSBURG,PA,"RIMERSBURG, PA",Pennsylvania,41.04,-79.5,3272.0,43.2,42953.0,19592.0,1301.0,2.51
6221,16745,RIXFORD,PA,"RIXFORD, PA",Pennsylvania,41.92,-78.45,608.0,32.2,47643.0,18405.0,234.0,2.6
6222,16673,ROARING SPRING,PA,"ROARING SPRING, PA",Pennsylvania,40.33,-78.39,5141.0,43.3,46646.0,23953.0,2110.0,2.43
6223,16674,ROBERTSDALE,PA,"ROBERTSDALE, PA",Pennsylvania,40.17,-78.09,729.0,38.3,36667.0,17364.0,274.0,2.66
6224,15949,ROBINSON,PA,"ROBINSON, PA",Pennsylvania,40.41,-79.13,603.0,46.8,45208.0,21786.0,242.0,2.49
6225,15074,ROCHESTER,PA,"ROCHESTER, PA",Pennsylvania,40.7,-80.28,9095.0,45.6,51042.0,26312.0,3917.0,2.3
6227,15771,ROCHESTER MILLS,PA,"ROCHESTER MILLS, PA",Pennsylvania,40.82,-79.0,961.0,42.3,47895.0,20247.0,346.0,2.78
6228,15856,ROCKTON,PA,"ROCKTON, PA",Pennsylvania,41.08,-78.66,846.0,51.5,50481.0,27022.0,369.0,2.29
6229,15557,ROCKWOOD,PA,"ROCKWOOD, PA",Pennsylvania,39.91,-79.15,3585.0,43.7,47973.0,23519.0,1438.0,2.48
6230,15359,ROGERSVILLE,PA,"ROGERSVILLE, PA",Pennsylvania,39.9,-80.28,150.0,44.5,69000.0,31791.0,66.0,2.18
6233,15772,ROSSITER,PA,"ROSSITER, PA",Pennsylvania,40.86,-78.94,1702.0,42.7,37179.0,18722.0,591.0,2.71
6234,16746,ROULETTE,PA,"ROULETTE, PA",Pennsylvania,41.77,-78.16,1305.0,45.7,36549.0,24416.0,541.0,2.41
6236,15679,RUFFS DALE,PA,"RUFFS DALE, PA",Pennsylvania,40.15,-79.63,3600.0,45.6,52883.0,24344.0,1417.0,2.53
6238,16249,RURAL VALLEY,PA,"RURAL VALLEY, PA",Pennsylvania,40.79,-79.31,1928.0,42.6,56089.0,26686.0,779.0,2.47
6239,16345,RUSSELL,PA,"RUSSELL, PA",Pennsylvania,41.92,-79.14,3337.0,49.8,52786.0,34075.0,1497.0,2.23
6240,15076,RUSSELLTON,PA,"RUSSELLTON, PA",Pennsylvania,40.61,-79.83,1192.0,42.8,37356.0,19691.0,484.0,2.4
6241,16433,SAEGERTOWN,PA,"SAEGERTOWN, PA",Pennsylvania,41.71,-80.13,5311.0,43.1,47462.0,24673.0,2132.0,2.38
6243,15773,SAINT BENEDICT,PA,"SAINT BENEDICT, PA",Pennsylvania,40.6,-78.73,492.0,47.2,41458.0,22320.0,185.0,2.45
6244,15857,SAINT MARYS,PA,"SAINT MARYS, PA",Pennsylvania,41.42,-78.55,13054.0,47.1,48693.0,25645.0,5432.0,2.35
6248,15558,SALISBURY,PA,"SALISBURY, PA",Pennsylvania,39.75,-79.08,2287.0,38.1,38750.0,21841.0,853.0,2.68
6250,15952,SALIX,PA,"SALIX, PA",Pennsylvania,40.29,-78.71,1300.0,44.6,51806.0,24186.0,602.0,2.16
6251,15681,SALTSBURG,PA,"SALTSBURG, PA",Pennsylvania,40.48,-79.44,4849.0,46.5,46567.0,26362.0,1931.0,2.44
6252,16145,SANDY LAKE,PA,"SANDY LAKE, PA",Pennsylvania,41.34,-80.08,2555.0,45.0,44836.0,22906.0,1065.0,2.39
6253,16055,SARVER,PA,"SARVER, PA",Pennsylvania,40.73,-79.73,8311.0,46.9,63608.0,31553.0,3318.0,2.48
6254,16056,SAXONBURG,PA,"SAXONBURG, PA",Pennsylvania,40.75,-79.81,4784.0,48.1,52054.0,27514.0,2048.0,2.29
6255,16678,SAXTON,PA,"SAXTON, PA",Pennsylvania,40.21,-78.24,2748.0,41.4,42338.0,21361.0,1115.0,2.46
6256,15360,SCENERY HILL,PA,"SCENERY HILL, PA",Pennsylvania,40.08,-80.07,1767.0,45.3,62353.0,30046.0,690.0,2.56
6257,15559,SCHELLSBURG,PA,"SCHELLSBURG, PA",Pennsylvania,40.04,-78.64,1877.0,50.8,43074.0,25136.0,837.0,2.23
6259,15683,SCOTTDALE,PA,"SCOTTDALE, PA",Pennsylvania,40.1,-79.58,8006.0,42.9,44628.0,24280.0,3462.0,2.29
6260,16319,CRANBERRY,PA,"CRANBERRY, PA",Pennsylvania,41.35,-79.72,1230.0,40.5,59038.0,23700.0,464.0,2.65
6261,16346,SENECA,PA,"SENECA, PA",Pennsylvania,41.37,-79.7,3519.0,43.7,44914.0,21938.0,1510.0,2.33
6262,15954,SEWARD,PA,"SEWARD, PA",Pennsylvania,40.41,-79.02,2253.0,45.3,40529.0,25151.0,1025.0,2.2
6263,15143,SEWICKLEY,PA,"SEWICKLEY, PA",Pennsylvania,40.53,-80.18,20342.0,44.1,91029.0,52705.0,7854.0,2.55
6265,16146,SHARON,PA,"SHARON, PA",Pennsylvania,41.23,-80.49,13865.0,40.3,29273.0,19661.0,6175.0,2.21
6266,16148,HERMITAGE,PA,"HERMITAGE, PA",Pennsylvania,41.22,-80.44,16678.0,48.4,53823.0,29050.0,7268.0,2.25
6267,16150,SHARPSVILLE,PA,"SHARPSVILLE, PA",Pennsylvania,41.25,-80.48,7328.0,41.2,44167.0,23966.0,2992.0,2.45
6270,16347,SHEFFIELD,PA,"SHEFFIELD, PA",Pennsylvania,41.69,-79.02,2493.0,46.9,40436.0,22468.0,915.0,2.72
6271,15774,SHELOCTA,PA,"SHELOCTA, PA",Pennsylvania,40.65,-79.3,3354.0,43.0,59837.0,33238.0,1327.0,2.53
6272,16748,SHINGLEHOUSE,PA,"SHINGLEHOUSE, PA",Pennsylvania,41.96,-78.19,2770.0,46.0,40278.0,21476.0,1154.0,2.4
6273,16254,SHIPPENVILLE,PA,"SHIPPENVILLE, PA",Pennsylvania,41.25,-79.46,3498.0,46.0,45833.0,25202.0,1438.0,2.28
6275,15955,SIDMAN,PA,"SIDMAN, PA",Pennsylvania,40.32,-78.76,2677.0,46.4,46683.0,23804.0,1093.0,2.43
6276,15860,SIGEL,PA,"SIGEL, PA",Pennsylvania,41.28,-79.12,1007.0,54.9,43594.0,24439.0,497.0,2.03
6277,15861,SINNAMAHONING,PA,"SINNAMAHONING, PA",Pennsylvania,41.38,-78.05,106.0,66.1,35000.0,23930.0,56.0,1.89
6279,16679,SIX MILE RUN,PA,"SIX MILE RUN, PA",Pennsylvania,40.15,-78.2,867.0,47.3,30938.0,15471.0,343.0,2.53
6280,15684,SLICKVILLE,PA,"SLICKVILLE, PA",Pennsylvania,40.46,-79.5,640.0,52.5,40351.0,23399.0,290.0,2.21
6281,16255,SLIGO,PA,"SLIGO, PA",Pennsylvania,41.1,-79.49,1814.0,42.9,48125.0,23191.0,681.0,2.5
6283,16057,SLIPPERY ROCK,PA,"SLIPPERY ROCK, PA",Pennsylvania,41.07,-80.06,14028.0,23.4,43987.0,20874.0,4700.0,2.38
6284,15078,SLOVAN,PA,"SLOVAN, PA",Pennsylvania,40.36,-80.4,297.0,51.0,23846.0,32123.0,172.0,1.73
6285,16749,SMETHPORT,PA,"SMETHPORT, PA",Pennsylvania,41.8,-78.44,4171.0,45.5,45806.0,27536.0,1594.0,2.41
6286,16256,SMICKSBURG,PA,"SMICKSBURG, PA",Pennsylvania,40.87,-79.17,2090.0,22.3,33542.0,14336.0,548.0,3.81
6287,15478,SMITHFIELD,PA,"SMITHFIELD, PA",Pennsylvania,39.8,-79.8,6687.0,41.3,40852.0,19973.0,2503.0,2.67
6288,16680,SMITHMILL,PA,"SMITHMILL, PA",Pennsylvania,40.76,-78.4,408.0,51.0,41667.0,21337.0,170.0,2.4
6289,15479,SMITHTON,PA,"SMITHTON, PA",Pennsylvania,40.15,-79.74,2036.0,43.6,46103.0,26150.0,852.0,2.39
6290,15480,SMOCK,PA,"SMOCK, PA",Pennsylvania,39.99,-79.75,1985.0,48.8,37083.0,19243.0,784.0,2.49
6292,16874,SNOW SHOE,PA,"SNOW SHOE, PA",Pennsylvania,41.02,-77.95,1466.0,42.4,51250.0,22265.0,541.0,2.71
6293,15501,SOMERSET,PA,"SOMERSET, PA",Pennsylvania,40.0,-79.07,16641.0,44.7,43548.0,23863.0,6371.0,2.35
6297,15956,SOUTH FORK,PA,"SOUTH FORK, PA",Pennsylvania,40.36,-78.79,2643.0,38.5,40069.0,21615.0,1095.0,2.41
6301,15775,SPANGLER,PA,"SPANGLER, PA",Pennsylvania,40.64,-78.77,673.0,46.4,56786.0,28816.0,288.0,2.34
6302,16434,SPARTANSBURG,PA,"SPARTANSBURG, PA",Pennsylvania,41.82,-79.68,3041.0,28.9,41970.0,15958.0,944.0,3.19
6303,15362,SPRAGGS,PA,"SPRAGGS, PA",Pennsylvania,39.78,-80.22,816.0,44.5,44107.0,25403.0,359.0,2.27
6304,16435,SPRINGBORO,PA,"SPRINGBORO, PA",Pennsylvania,41.8,-80.37,2119.0,37.9,49310.0,22599.0,778.0,2.72
6305,15686,SPRING CHURCH,PA,"SPRING CHURCH, PA",Pennsylvania,40.62,-79.44,1043.0,39.7,54946.0,31162.0,439.0,2.38
6306,16436,SPRING CREEK,PA,"SPRING CREEK, PA",Pennsylvania,41.88,-79.51,547.0,44.2,46563.0,19293.0,196.0,2.79
6307,15144,SPRINGDALE,PA,"SPRINGDALE, PA",Pennsylvania,40.53,-79.78,4104.0,45.1,50930.0,26383.0,1816.0,2.26
6308,16875,SPRING MILLS,PA,"SPRING MILLS, PA",Pennsylvania,40.86,-77.57,4263.0,44.1,48329.0,26438.0,1643.0,2.57
6309,15562,SPRINGS,PA,"SPRINGS, PA",Pennsylvania,39.74,-79.09,160.0,56.0,49167.0,27798.0,62.0,2.58
6310,16683,SPRUCE CREEK,PA,"SPRUCE CREEK, PA",Pennsylvania,40.62,-78.14,441.0,48.3,52375.0,26549.0,191.0,2.31
6311,15687,STAHLSTOWN,PA,"STAHLSTOWN, PA",Pennsylvania,40.13,-79.29,1174.0,47.8,49438.0,26233.0,533.0,2.2
6312,15777,STARFORD,PA,"STARFORD, PA",Pennsylvania,40.69,-78.97,125.0,22.9,28750.0,9818.0,48.0,2.6
6314,16801,STATE COLLEGE,PA,"STATE COLLEGE, PA",Pennsylvania,40.79,-77.85,43447.0,23.7,41316.0,26042.0,17335.0,2.4
6315,16802,UNIVERSITY PARK,PA,"UNIVERSITY PARK, PA",Pennsylvania,40.8,-77.85,12156.0,19.1,-666666666.0,2898.0,6.0,2.67
6316,16803,STATE COLLEGE,PA,"STATE COLLEGE, PA",Pennsylvania,40.79,-77.85,24503.0,27.8,48671.0,30858.0,10330.0,2.36
6320,16153,STONEBORO,PA,"STONEBORO, PA",Pennsylvania,41.33,-80.1,2662.0,43.9,51076.0,22876.0,1077.0,2.47
6322,15563,STOYSTOWN,PA,"STOYSTOWN, PA",Pennsylvania,40.1,-78.95,3267.0,44.3,42073.0,20984.0,1234.0,2.63
6323,15363,STRABANE,PA,"STRABANE, PA",Pennsylvania,40.21,-80.14,738.0,58.5,36932.0,24689.0,403.0,1.83
6324,16258,STRATTANVILLE,PA,"STRATTANVILLE, PA",Pennsylvania,41.2,-79.32,1690.0,43.7,48750.0,22790.0,765.0,2.2
6327,16350,SUGAR GROVE,PA,"SUGAR GROVE, PA",Pennsylvania,41.98,-79.34,3022.0,35.7,46304.0,21570.0,1006.0,3.0
6328,15958,SUMMERHILL,PA,"SUMMERHILL, PA",Pennsylvania,40.37,-78.76,2079.0,43.4,54583.0,24714.0,823.0,2.52
6329,15864,SUMMERVILLE,PA,"SUMMERVILLE, PA",Pennsylvania,41.11,-79.18,1721.0,41.4,47610.0,22837.0,699.0,2.45
6330,15083,SUTERSVILLE,PA,"SUTERSVILLE, PA",Pennsylvania,40.23,-79.8,843.0,48.1,35536.0,22233.0,357.0,2.36
6331,15364,SYCAMORE,PA,"SYCAMORE, PA",Pennsylvania,39.95,-80.22,755.0,47.3,60938.0,28409.0,289.0,2.61
6332,15865,SYKESVILLE,PA,"SYKESVILLE, PA",Pennsylvania,41.04,-78.81,1471.0,37.4,33939.0,17779.0,644.0,2.28
6333,15084,TARENTUM,PA,"TARENTUM, PA",Pennsylvania,40.6,-79.76,9879.0,42.0,45439.0,24368.0,4344.0,2.26
6334,15688,TARRS,PA,"TARRS, PA",Pennsylvania,40.15,-79.56,786.0,36.3,46786.0,18262.0,286.0,2.75
6336,16259,TEMPLETON,PA,"TEMPLETON, PA",Pennsylvania,40.94,-79.45,1957.0,43.4,47917.0,22412.0,787.0,2.49
6338,16351,TIDIOUTE,PA,"TIDIOUTE, PA",Pennsylvania,41.68,-79.4,1541.0,50.6,36420.0,20978.0,683.0,2.26
6339,15778,TIMBLIN,PA,"TIMBLIN, PA",Pennsylvania,40.96,-79.19,141.0,30.3,36042.0,12622.0,45.0,3.13
6341,16332,LICKINGVILLE,PA,"LICKINGVILLE, PA",Pennsylvania,41.37,-79.37,48.0,27.4,30179.0,13183.0,23.0,2.09
6342,16353,TIONESTA,PA,"TIONESTA, PA",Pennsylvania,41.49,-79.44,2876.0,54.1,32852.0,19753.0,1284.0,2.24
6345,16354,TITUSVILLE,PA,"TITUSVILLE, PA",Pennsylvania,41.62,-79.67,11327.0,43.0,38302.0,20372.0,4574.0,2.41
6347,16360,TOWNVILLE,PA,"TOWNVILLE, PA",Pennsylvania,41.67,-79.88,1350.0,45.7,47014.0,22663.0,549.0,2.46
6348,15085,TRAFFORD,PA,"TRAFFORD, PA",Pennsylvania,40.38,-79.75,7526.0,44.2,63427.0,32710.0,3169.0,2.37
6349,16154,TRANSFER,PA,"TRANSFER, PA",Pennsylvania,41.32,-80.42,2947.0,51.4,47359.0,24819.0,1311.0,2.25
6351,15145,TURTLE CREEK,PA,"TURTLE CREEK, PA",Pennsylvania,40.4,-79.82,7323.0,43.0,34613.0,20739.0,3287.0,2.2
6352,16750,TURTLEPOINT,PA,"TURTLEPOINT, PA",Pennsylvania,41.88,-78.32,378.0,43.3,45714.0,23942.0,164.0,2.3
6353,15957,STRONGSTOWN,PA,"STRONGSTOWN, PA",Pennsylvania,40.56,-78.91,613.0,45.1,47635.0,22710.0,268.0,2.29
