id,zipcode,city,state_abbr,city_state,state,lat,lon,population,median_age,household_income,per_capita_income,monthly_housing_cost,avg_household_size_by_tenure
9607,38261,UNION CITY,TN,"UNION CITY, TN",Tennessee,36.42,-89.05,16764.0,40.8,41373.0,21972.0,6678.0,2.44
9609,37180,UNIONVILLE,TN,"UNIONVILLE, TN",Tennessee,35.62,-86.59,3334.0,31.9,45325.0,17968.0,1211.0,2.75
9610,37181,VANLEER,TN,"VANLEER, TN",Tennessee,36.23,-87.44,1533.0,42.9,42396.0,20097.0,515.0,2.98
9612,37885,VONORE,TN,"VONORE, TN",Tennessee,35.59,-84.23,5187.0,47.2,41286.0,25072.0,2177.0,2.38
9613,37886,WALLAND,TN,"WALLAND, TN",Tennessee,35.72,-83.81,5391.0,42.3,47776.0,22659.0,1929.0,2.79
9614,38587,WALLING,TN,"WALLING, TN",Tennessee,35.85,-85.62,1396.0,46.8,32845.0,23727.0,568.0,2.46
9615,37887,WARTBURG,TN,"WARTBURG, TN",Tennessee,36.1,-84.58,7906.0,37.8,34928.0,13065.0,1890.0,2.49
9616,37183,WARTRACE,TN,"WARTRACE, TN",Tennessee,35.52,-86.33,3177.0,37.8,50106.0,19646.0,1110.0,2.86
9617,37848,POWDER SPRINGS,TN,"POWDER SPRINGS, TN",Tennessee,36.24,-83.66,202.0,61.2,,29079.0,100.0,2.02
9618,37888,WASHBURN,TN,"WASHBURN, TN",Tennessee,36.31,-83.59,3025.0,36.8,33004.0,14668.0,1077.0,2.81
9619,37694,WATAUGA,TN,"WATAUGA, TN",Tennessee,36.36,-82.29,1878.0,49.2,41033.0,16896.0,743.0,2.53
9620,37184,WATERTOWN,TN,"WATERTOWN, TN",Tennessee,36.09,-86.13,5722.0,40.8,44596.0,20643.0,2212.0,2.59
9621,37185,WAVERLY,TN,"WAVERLY, TN",Tennessee,36.09,-87.78,8716.0,42.3,41091.0,21176.0,3343.0,2.54
9622,38485,WAYNESBORO,TN,"WAYNESBORO, TN",Tennessee,35.32,-87.75,6616.0,46.0,29866.0,17803.0,2702.0,2.34
9623,37186,WESTMORELAND,TN,"WESTMORELAND, TN",Tennessee,36.56,-86.24,8791.0,38.6,40789.0,19338.0,3179.0,2.73
9624,38486,WESTPOINT,TN,"WESTPOINT, TN",Tennessee,35.15,-87.53,857.0,49.4,27202.0,17014.0,365.0,2.35
9625,38387,WESTPORT,TN,"WESTPORT, TN",Tennessee,35.88,-88.29,310.0,43.4,43333.0,32817.0,140.0,2.21
9626,37187,WHITE BLUFF,TN,"WHITE BLUFF, TN",Tennessee,36.1,-87.21,6889.0,42.5,43831.0,20776.0,2680.0,2.57
9627,37188,WHITE HOUSE,TN,"WHITE HOUSE, TN",Tennessee,36.46,-86.66,14190.0,37.7,60456.0,26128.0,5147.0,2.76
9628,37890,WHITE PINE,TN,"WHITE PINE, TN",Tennessee,36.09,-83.29,6605.0,45.6,40552.0,20016.0,2627.0,2.51
9629,37891,WHITESBURG,TN,"WHITESBURG, TN",Tennessee,36.29,-83.13,3717.0,45.1,34505.0,18705.0,1536.0,2.42
9630,37189,WHITES CREEK,TN,"WHITES CREEK, TN",Tennessee,36.28,-86.83,3476.0,36.9,48115.0,21662.0,1258.0,2.67
9631,37396,WHITESIDE,TN,"WHITESIDE, TN",Tennessee,35.09,-85.39,169.0,51.0,,9592.0,85.0,1.99
9632,38075,WHITEVILLE,TN,"WHITEVILLE, TN",Tennessee,35.32,-89.14,6781.0,37.3,29174.0,9662.0,1353.0,2.61
9633,38588,WHITLEYVILLE,TN,"WHITLEYVILLE, TN",Tennessee,36.48,-85.7,993.0,46.2,40815.0,17231.0,389.0,2.55
9634,37397,WHITWELL,TN,"WHITWELL, TN",Tennessee,35.2,-85.51,9760.0,42.7,39958.0,20450.0,3886.0,2.5
9635,38589,WILDER,TN,"WILDER, TN",Tennessee,36.26,-85.08,357.0,23.6,16667.0,8393.0,106.0,3.37
9636,38388,WILDERSVILLE,TN,"WILDERSVILLE, TN",Tennessee,35.78,-88.36,1936.0,41.9,36532.0,18161.0,816.0,2.37
9637,38476,PRIMM SPRINGS,TN,"PRIMM SPRINGS, TN",Tennessee,35.8,-87.25,1175.0,44.8,78026.0,35489.0,520.0,2.26
9638,38487,WILLIAMSPORT,TN,"WILLIAMSPORT, TN",Tennessee,35.64,-87.23,1076.0,32.9,29201.0,21116.0,387.0,2.78
9639,38076,WILLISTON,TN,"WILLISTON, TN",Tennessee,35.15,-89.37,828.0,48.8,50536.0,33847.0,313.0,2.65
9640,37398,WINCHESTER,TN,"WINCHESTER, TN",Tennessee,35.18,-86.1,13499.0,46.7,43153.0,24958.0,5818.0,2.26
9641,37892,WINFIELD,TN,"WINFIELD, TN",Tennessee,36.56,-84.45,2068.0,40.2,26557.0,13932.0,814.0,2.54
9642,37190,WOODBURY,TN,"WOODBURY, TN",Tennessee,35.82,-86.07,8919.0,42.1,41833.0,19895.0,3484.0,2.51
9644,37191,WOODLAWN,TN,"WOODLAWN, TN",Tennessee,36.5,-87.54,3880.0,40.2,65221.0,27618.0,1387.0,2.8
9647,38390,YUMA,TN,"YUMA, TN",Tennessee,35.86,-88.37,974.0,41.3,41366.0,22876.0,351.0,2.77
9648,47102,AUSTIN,IN,"AUSTIN, IN",Indiana,38.74,-85.81,7540.0,41.0,39688.0,21720.0,2907.0,2.59
9649,47104,BETHLEHEM,IN,"BETHLEHEM, IN",Indiana,38.53,-85.41,32.0,59.9,-666666666.0,54703.0,16.0,2.0
9650,47601,BOONVILLE,IN,"BOONVILLE, IN",Indiana,38.04,-87.27,14153.0,43.2,53877.0,27462.0,5552.0,2.5
9651,47106,BORDEN,IN,"BORDEN, IN",Indiana,38.46,-85.95,4366.0,44.8,65500.0,29592.0,1636.0,2.67
9653,47108,CAMPBELLSBURG,IN,"CAMPBELLSBURG, IN",Indiana,38.65,-86.26,2227.0,37.1,33800.0,17187.0,822.0,2.71
9654,47610,CHANDLER,IN,"CHANDLER, IN",Indiana,38.04,-87.36,5441.0,34.5,53611.0,22172.0,1940.0,2.79
9655,47111,CHARLESTOWN,IN,"CHARLESTOWN, IN",Indiana,38.45,-85.66,15338.0,38.5,55975.0,25181.0,5453.0,2.81
9656,47611,CHRISNEY,IN,"CHRISNEY, IN",Indiana,38.01,-87.03,1211.0,45.5,63553.0,32100.0,486.0,2.49
9657,47112,CORYDON,IN,"CORYDON, IN",Indiana,38.21,-86.12,16510.0,41.9,52181.0,24966.0,6464.0,2.52
9658,47114,CRANDALL,IN,"CRANDALL, IN",Indiana,38.28,-86.06,371.0,33.6,42083.0,21520.0,133.0,2.79
9659,47612,CYNTHIANA,IN,"CYNTHIANA, IN",Indiana,38.18,-87.7,909.0,42.6,57500.0,42597.0,358.0,2.54
9660,47115,DEPAUW,IN,"DEPAUW, IN",Indiana,38.33,-86.21,2504.0,51.0,34000.0,23672.0,884.0,2.83
9661,47116,ECKERTY,IN,"ECKERTY, IN",Indiana,38.31,-86.61,706.0,49.2,50568.0,22333.0,307.0,2.3
9662,47613,ELBERFELD,IN,"ELBERFELD, IN",Indiana,38.16,-87.44,2832.0,42.8,61979.0,27208.0,1023.0,2.77
9664,47117,ELIZABETH,IN,"ELIZABETH, IN",Indiana,38.12,-85.97,4294.0,41.0,55893.0,23260.0,1518.0,2.83
9665,47118,ENGLISH,IN,"ENGLISH, IN",Indiana,38.33,-86.46,3345.0,43.1,31117.0,17946.0,1380.0,2.41
9666,47123,GRANTSBURG,IN,"GRANTSBURG, IN",Indiana,38.28,-86.46,95.0,64.9,37794.0,20875.0,52.0,1.83
9668,47175,TASWELL,IN,"TASWELL, IN",Indiana,38.33,-86.56,778.0,52.6,32021.0,21944.0,334.0,2.33
9675,47708,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,330.0,48.0,18922.0,26842.0,199.0,1.36
9676,47710,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,19058.0,40.5,34537.0,20898.0,8063.0,2.26
9677,47711,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,31709.0,41.6,50126.0,25177.0,12871.0,2.4
9678,47712,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,26744.0,32.1,44646.0,23461.0,10422.0,2.33
9679,47713,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,10202.0,36.9,22830.0,16258.0,4579.0,2.13
9680,47714,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,34871.0,33.8,35393.0,18815.0,13515.0,2.43
9681,47715,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,26970.0,38.4,41536.0,27321.0,12729.0,2.11
9684,47720,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,18232.0,43.6,61760.0,28567.0,7045.0,2.55
9688,47725,EVANSVILLE,IN,"EVANSVILLE, IN",Indiana,37.98,-87.54,16694.0,39.3,86589.0,42223.0,6008.0,2.77
9701,47119,FLOYDS KNOBS,IN,"FLOYDS KNOBS, IN",Indiana,38.31,-85.86,11127.0,43.9,85625.0,40307.0,3952.0,2.81
9703,47648,FORT BRANCH,IN,"FORT BRANCH, IN",Indiana,38.24,-87.57,4699.0,39.6,54730.0,28237.0,1821.0,2.58
9704,47649,FRANCISCO,IN,"FRANCISCO, IN",Indiana,38.33,-87.44,1415.0,43.8,38929.0,20402.0,568.0,2.49
9705,47120,FREDERICKSBURG,IN,"FREDERICKSBURG, IN",Indiana,38.43,-86.18,894.0,29.4,,16975.0,317.0,2.82
9706,47122,GEORGETOWN,IN,"GEORGETOWN, IN",Indiana,38.29,-85.97,10521.0,39.4,72163.0,30543.0,3789.0,2.78
9707,47615,GRANDVIEW,IN,"GRANDVIEW, IN",Indiana,37.93,-86.98,1526.0,37.7,43750.0,17782.0,541.0,2.82
9708,47124,GREENVILLE,IN,"GREENVILLE, IN",Indiana,38.37,-85.98,4190.0,38.9,73066.0,30443.0,1350.0,3.1
9709,47616,GRIFFIN,IN,"GRIFFIN, IN",Indiana,38.2,-87.91,282.0,54.7,38611.0,19506.0,128.0,2.2
9710,47125,HARDINSBURG,IN,"HARDINSBURG, IN",Indiana,38.46,-86.27,1625.0,38.7,42396.0,21045.0,590.0,2.75
9712,47639,HAUBSTADT,IN,"HAUBSTADT, IN",Indiana,38.2,-87.57,4201.0,37.6,87681.0,32562.0,1476.0,2.84
9713,47640,HAZLETON,IN,"HAZLETON, IN",Indiana,38.48,-87.54,950.0,48.3,44583.0,24257.0,391.0,2.43
9714,47126,HENRYVILLE,IN,"HENRYVILLE, IN",Indiana,38.53,-85.76,4294.0,40.4,61171.0,24326.0,1496.0,2.61
9715,47177,UNDERWOOD,IN,"UNDERWOOD, IN",Indiana,38.59,-85.78,1106.0,51.1,54952.0,32950.0,425.0,2.6
9717,47129,CLARKSVILLE,IN,"CLARKSVILLE, IN",Indiana,38.31,-85.76,19658.0,39.5,40155.0,21166.0,8217.0,2.36
9718,47130,JEFFERSONVILLE,IN,"JEFFERSONVILLE, IN",Indiana,38.3,-85.72,45385.0,38.1,50107.0,26124.0,17544.0,2.54
9726,47135,LACONIA,IN,"LACONIA, IN",Indiana,38.03,-86.08,1292.0,52.2,56081.0,28243.0,552.0,2.34
9727,47136,LANESVILLE,IN,"LANESVILLE, IN",Indiana,38.23,-85.98,4463.0,40.1,59287.0,29105.0,1653.0,2.7
9728,47137,LEAVENWORTH,IN,"LEAVENWORTH, IN",Indiana,38.2,-86.34,1547.0,44.5,43036.0,20495.0,502.0,2.96
9729,47138,LEXINGTON,IN,"LEXINGTON, IN",Indiana,38.65,-85.61,4716.0,40.8,53974.0,22539.0,1722.0,2.72
9731,47619,LYNNVILLE,IN,"LYNNVILLE, IN",Indiana,38.19,-87.31,1599.0,40.9,61250.0,25977.0,605.0,2.62
9733,47140,MARENGO,IN,"MARENGO, IN",Indiana,38.37,-86.34,2345.0,39.8,38778.0,17208.0,878.0,2.65
9734,47141,MARYSVILLE,IN,"MARYSVILLE, IN",Indiana,38.58,-85.65,1825.0,39.1,55871.0,21627.0,609.0,3.0
9735,47110,CENTRAL,IN,"CENTRAL, IN",Indiana,38.1,-86.15,656.0,30.8,,13793.0,183.0,3.58
9736,47142,MAUCKPORT,IN,"MAUCKPORT, IN",Indiana,38.02,-86.2,997.0,41.9,41815.0,19619.0,391.0,2.55
9737,47143,MEMPHIS,IN,"MEMPHIS, IN",Indiana,38.48,-85.76,3037.0,41.2,67878.0,27294.0,1081.0,2.81
9738,47145,MILLTOWN,IN,"MILLTOWN, IN",Indiana,38.34,-86.27,2003.0,36.6,47366.0,21357.0,731.0,2.74
9740,47620,MOUNT VERNON,IN,"MOUNT VERNON, IN",Indiana,37.93,-87.89,12695.0,42.6,57546.0,30121.0,5045.0,2.48
9741,47147,NABB,IN,"NABB, IN",Indiana,38.61,-85.63,1209.0,38.1,37381.0,23291.0,442.0,2.74
9742,47150,NEW ALBANY,IN,"NEW ALBANY, IN",Indiana,38.3,-85.82,48394.0,38.9,45343.0,24230.0,19346.0,2.44
9745,47630,NEWBURGH,IN,"NEWBURGH, IN",Indiana,37.94,-87.4,35297.0,40.1,67541.0,33776.0,13192.0,2.64
9746,47631,NEW HARMONY,IN,"NEW HARMONY, IN",Indiana,38.12,-87.93,1661.0,52.4,56550.0,29370.0,692.0,2.28
9747,47160,NEW MIDDLETOWN,IN,"NEW MIDDLETOWN, IN",Indiana,38.16,-86.05,27.0,40.5,61250.0,23633.0,13.0,2.08
9748,47161,NEW SALISBURY,IN,"NEW SALISBURY, IN",Indiana,38.31,-86.1,3775.0,38.4,60250.0,24281.0,1245.0,3.02
9749,47162,NEW WASHINGTON,IN,"NEW WASHINGTON, IN",Indiana,38.56,-85.55,668.0,53.0,,23701.0,311.0,2.15
9750,47660,OAKLAND CITY,IN,"OAKLAND CITY, IN",Indiana,38.34,-87.34,5029.0,45.0,41133.0,22094.0,2042.0,2.33
9751,47163,OTISCO,IN,"OTISCO, IN",Indiana,38.53,-85.66,2039.0,37.4,60481.0,24988.0,690.0,2.96
9752,47665,OWENSVILLE,IN,"OWENSVILLE, IN",Indiana,38.27,-87.69,3636.0,38.9,56685.0,24148.0,1269.0,2.82
9753,47164,PALMYRA,IN,"PALMYRA, IN",Indiana,38.4,-86.11,3464.0,40.2,43036.0,21989.0,1389.0,2.49
9754,47666,PATOKA,IN,"PATOKA, IN",Indiana,38.4,-87.58,1607.0,42.5,47679.0,24427.0,662.0,2.43
9755,47165,PEKIN,IN,"PEKIN, IN",Indiana,38.49,-86.01,6341.0,43.9,46416.0,22636.0,2366.0,2.68
9756,47633,POSEYVILLE,IN,"POSEYVILLE, IN",Indiana,38.17,-87.78,3031.0,38.9,49505.0,24905.0,1223.0,2.48
9757,47670,PRINCETON,IN,"PRINCETON, IN",Indiana,38.35,-87.56,12047.0,38.9,46282.0,23020.0,4786.0,2.42
9758,47166,RAMSEY,IN,"RAMSEY, IN",Indiana,38.31,-86.15,1555.0,39.5,68059.0,24699.0,557.0,2.79
9759,47634,RICHLAND,IN,"RICHLAND, IN",Indiana,37.91,-87.2,2327.0,40.8,57946.0,23627.0,886.0,2.63
9760,47635,ROCKPORT,IN,"ROCKPORT, IN",Indiana,37.88,-87.05,5593.0,45.7,49253.0,23193.0,2264.0,2.41
9761,47167,SALEM,IN,"SALEM, IN",Indiana,38.6,-86.09,15361.0,39.8,40768.0,19883.0,5739.0,2.63
9762,47170,SCOTTSBURG,IN,"SCOTTSBURG, IN",Indiana,38.68,-85.78,14205.0,40.7,44164.0,20175.0,5325.0,2.61
9763,47172,SELLERSBURG,IN,"SELLERSBURG, IN",Indiana,38.39,-85.75,16639.0,36.4,69844.0,29127.0,5891.0,2.79
9765,47637,TENNYSON,IN,"TENNYSON, IN",Indiana,38.08,-87.11,1446.0,37.1,56115.0,21836.0,505.0,2.86
9766,47638,WADESVILLE,IN,"WADESVILLE, IN",Indiana,38.07,-87.77,3628.0,46.7,62146.0,33479.0,1521.0,2.39
9768,42202,ADAIRVILLE,KY,"ADAIRVILLE, KY",Kentucky,36.66,-86.85,2110.0,48.7,40163.0,20120.0,927.0,2.28
9769,42120,ADOLPHUS,KY,"ADOLPHUS, KY",Kentucky,36.67,-86.27,2881.0,36.7,36585.0,20408.0,1048.0,2.75
9771,42602,ALBANY,KY,"ALBANY, KY",Kentucky,36.69,-85.13,10187.0,40.3,28053.0,16629.0,3835.0,2.62
9772,41601,ALLEN,KY,"ALLEN, KY",Kentucky,37.61,-82.72,931.0,45.6,38720.0,28726.0,411.0,2.27
9773,42204,ALLENSVILLE,KY,"ALLENSVILLE, KY",Kentucky,36.71,-87.06,454.0,41.2,37500.0,20609.0,188.0,2.41
9774,42020,ALMO,KY,"ALMO, KY",Kentucky,36.71,-88.31,2493.0,38.0,61781.0,29484.0,926.0,2.69
9775,42603,ALPHA,KY,"ALPHA, KY",Kentucky,36.76,-85.01,84.0,61.9,17679.0,13395.0,35.0,2.4
9776,42122,ALVATON,KY,"ALVATON, KY",Kentucky,36.86,-86.35,4425.0,43.0,79250.0,30286.0,1561.0,2.83
9777,40402,ANNVILLE,KY,"ANNVILLE, KY",Kentucky,37.32,-83.96,2525.0,46.2,33854.0,18985.0,1042.0,2.35
9778,41121,ARGILLITE,KY,"ARGILLITE, KY",Kentucky,38.42,-82.81,1456.0,44.8,53839.0,31783.0,629.0,2.31
9779,40902,ARJAY,KY,"ARJAY, KY",Kentucky,36.8,-83.64,1120.0,32.4,17784.0,9703.0,419.0,2.67
9780,42021,ARLINGTON,KY,"ARLINGTON, KY",Kentucky,36.79,-89.01,1750.0,38.5,35572.0,16124.0,667.0,2.62
9781,40903,ARTEMUS,KY,"ARTEMUS, KY",Kentucky,36.83,-83.84,542.0,54.2,23199.0,15791.0,257.0,2.11
9782,41712,ARY,KY,"ARY, KY",Kentucky,37.37,-83.14,402.0,41.5,,20509.0,178.0,2.26
9783,41512,ASHCAMP,KY,"ASHCAMP, KY",Kentucky,37.26,-82.43,843.0,47.8,26813.0,18735.0,331.0,2.25
9785,41101,ASHLAND,KY,"ASHLAND, KY",Kentucky,38.45,-82.64,19280.0,38.7,37457.0,24123.0,7881.0,2.42
9786,41102,ASHLAND,KY,"ASHLAND, KY",Kentucky,38.45,-82.64,20837.0,43.7,45808.0,29269.0,7987.0,2.4
9789,42206,AUBURN,KY,"AUBURN, KY",Kentucky,36.86,-86.71,5609.0,38.6,49223.0,19948.0,2081.0,2.66
9790,42123,AUSTIN,KY,"AUSTIN, KY",Kentucky,36.81,-86.01,1019.0,38.0,33224.0,12164.0,343.0,2.97
9791,41602,AUXIER,KY,"AUXIER, KY",Kentucky,37.73,-82.75,534.0,34.8,38026.0,16681.0,210.0,2.54
9793,40003,BAGDAD,KY,"BAGDAD, KY",Kentucky,38.26,-85.05,2271.0,40.7,69400.0,31622.0,846.0,2.68
9795,41603,BANNER,KY,"BANNER, KY",Kentucky,37.58,-82.7,1229.0,50.4,60000.0,19701.0,430.0,2.86
9796,40906,BARBOURVILLE,KY,"BARBOURVILLE, KY",Kentucky,36.86,-83.88,12112.0,37.8,26356.0,16664.0,4555.0,2.54
9797,40946,GREEN ROAD,KY,"GREEN ROAD, KY",Kentucky,36.95,-83.83,170.0,54.1,40889.0,20142.0,80.0,2.13
9798,40004,BARDSTOWN,KY,"BARDSTOWN, KY",Kentucky,37.81,-85.46,29563.0,35.5,49051.0,25635.0,11152.0,2.62
9799,42023,BARDWELL,KY,"BARDWELL, KY",Kentucky,36.87,-89.01,2418.0,45.5,46333.0,23828.0,1016.0,2.32
9800,42024,BARLOW,KY,"BARLOW, KY",Kentucky,37.05,-89.04,1496.0,42.0,45302.0,26519.0,625.0,2.39
9802,40104,BATTLETOWN,KY,"BATTLETOWN, KY",Kentucky,38.06,-86.3,1166.0,45.8,40000.0,26734.0,504.0,2.31
9803,40806,BAXTER,KY,"BAXTER, KY",Kentucky,36.86,-83.33,2162.0,41.3,26023.0,15875.0,957.0,2.26
9804,41714,BEAR BRANCH,KY,"BEAR BRANCH, KY",Kentucky,37.16,-83.54,269.0,25.2,52083.0,15249.0,87.0,3.09
9805,41311,BEATTYVILLE,KY,"BEATTYVILLE, KY",Kentucky,37.58,-83.7,6953.0,41.0,22446.0,13419.0,2741.0,2.24
9806,41203,BEAUTY,KY,"BEAUTY, KY",Kentucky,37.83,-82.43,603.0,45.7,25000.0,14336.0,284.0,2.12
9807,41604,BEAVER,KY,"BEAVER, KY",Kentucky,37.39,-82.65,395.0,43.8,25357.0,14361.0,202.0,1.96
9808,42320,BEAVER DAM,KY,"BEAVER DAM, KY",Kentucky,37.4,-86.87,8475.0,40.4,42327.0,18224.0,2939.0,2.85
9809,40006,BEDFORD,KY,"BEDFORD, KY",Kentucky,38.59,-85.31,4863.0,41.0,42482.0,21386.0,1899.0,2.53
9811,42323,BEECHMONT,KY,"BEECHMONT, KY",Kentucky,37.17,-87.05,932.0,33.5,40893.0,19555.0,315.0,2.96
9812,42324,BELTON,KY,"BELTON, KY",Kentucky,37.14,-86.96,1127.0,52.9,38542.0,24199.0,506.0,2.23
9813,42207,BEE SPRING,KY,"BEE SPRING, KY",Kentucky,37.28,-86.28,1447.0,41.3,50656.0,21780.0,608.0,2.38
9814,41513,BELCHER,KY,"BELCHER, KY",Kentucky,37.34,-82.37,508.0,48.3,,17263.0,220.0,2.31
9815,41514,BELFRY,KY,"BELFRY, KY",Kentucky,37.62,-82.26,3123.0,39.4,28611.0,16341.0,1312.0,2.38
9816,41535,HUDDY,KY,"HUDDY, KY",Kentucky,37.59,-82.27,380.0,60.0,45625.0,24336.0,203.0,1.87
9817,41567,STONE,KY,"STONE, KY",Kentucky,37.56,-82.27,196.0,48.0,31600.0,21660.0,86.0,2.28
9819,42025,BENTON,KY,"BENTON, KY",Kentucky,36.85,-88.35,19544.0,44.6,45092.0,22720.0,7948.0,2.42
9820,40403,BEREA,KY,"BEREA, KY",Kentucky,37.57,-84.29,24794.0,36.9,42888.0,20294.0,9229.0,2.6
9822,42516,BETHELRIDGE,KY,"BETHELRIDGE, KY",Kentucky,37.23,-84.76,499.0,36.9,22381.0,14696.0,204.0,2.45
9823,40007,BETHLEHEM,KY,"BETHLEHEM, KY",Kentucky,38.4,-85.06,228.0,16.9,,20060.0,67.0,3.4
9824,41605,BETSY LAYNE,KY,"BETSY LAYNE, KY",Kentucky,37.55,-82.63,738.0,32.4,,18416.0,253.0,2.92
9825,40913,BEVERLY,KY,"BEVERLY, KY",Kentucky,36.93,-83.53,306.0,42.5,23611.0,11485.0,92.0,3.03
9826,41606,BEVINSVILLE,KY,"BEVINSVILLE, KY",Kentucky,37.33,-82.71,643.0,54.0,29500.0,18076.0,308.0,2.09
9827,42712,BIG CLIFTY,KY,"BIG CLIFTY, KY",Kentucky,37.55,-86.15,1314.0,44.9,37303.0,20701.0,554.0,2.37
9828,40914,BIG CREEK,KY,"BIG CREEK, KY",Kentucky,37.16,-83.56,242.0,44.1,38167.0,14765.0,104.0,2.33
9830,40808,BIG LAUREL,KY,"BIG LAUREL, KY",Kentucky,36.97,-83.21,49.0,21.9,,23298.0,18.0,2.72
9831,40915,BIMBLE,KY,"BIMBLE, KY",Kentucky,36.87,-83.82,887.0,35.5,42556.0,17410.0,342.0,2.59
9832,41804,BLACKEY,KY,"BLACKEY, KY",Kentucky,37.14,-82.97,855.0,54.2,37917.0,15657.0,329.0,2.6
9833,41832,LETCHER,KY,"LETCHER, KY",Kentucky,37.14,-82.95,230.0,65.6,,15697.0,115.0,2.0
9834,41124,BLAINE,KY,"BLAINE, KY",Kentucky,38.02,-82.85,1384.0,33.3,42455.0,16968.0,475.0,2.91
9836,41226,KEATON,KY,"KEATON, KY",Kentucky,37.98,-82.96,281.0,50.8,,13514.0,103.0,2.73
9837,40810,BLEDSOE,KY,"BLEDSOE, KY",Kentucky,36.92,-83.36,1468.0,38.7,26875.0,13210.0,586.0,2.49
9838,40816,CHAPPELL,KY,"CHAPPELL, KY",Kentucky,37.0,-83.34,21.0,58.4,-666666666.0,,13.0,1.62
9839,40008,BLOOMFIELD,KY,"BLOOMFIELD, KY",Kentucky,37.91,-85.31,3579.0,42.1,46096.0,22397.0,1312.0,2.73
9840,41607,BLUE RIVER,KY,"BLUE RIVER, KY",Kentucky,37.62,-82.84,551.0,23.0,,16820.0,196.0,2.81
9841,42027,BOAZ,KY,"BOAZ, KY",Kentucky,36.91,-88.61,2506.0,47.7,43982.0,25839.0,943.0,2.63
9842,42713,BONNIEVILLE,KY,"BONNIEVILLE, KY",Kentucky,37.37,-85.9,1637.0,40.4,38412.0,17871.0,637.0,2.57
9843,41719,BONNYMAN,KY,"BONNYMAN, KY",Kentucky,37.31,-83.22,946.0,45.6,23029.0,15707.0,409.0,2.31
9844,41314,BOONEVILLE,KY,"BOONEVILLE, KY",Kentucky,37.47,-83.67,4928.0,42.9,22128.0,15364.0,1889.0,2.57
9847,41204,BOONS CAMP,KY,"BOONS CAMP, KY",Kentucky,37.83,-82.7,631.0,41.6,42083.0,18590.0,208.0,3.03
9848,40107,BOSTON,KY,"BOSTON, KY",Kentucky,37.78,-85.66,2229.0,44.2,53794.0,23150.0,861.0,2.59
9849,42101,BOWLING GREEN,KY,"BOWLING GREEN, KY",Kentucky,36.97,-86.44,58390.0,27.4,35900.0,16842.0,20950.0,2.49
9851,42103,BOWLING GREEN,KY,"BOWLING GREEN, KY",Kentucky,36.97,-86.44,20223.0,38.6,60745.0,33844.0,8027.0,2.51
9852,42104,BOWLING GREEN,KY,"BOWLING GREEN, KY",Kentucky,36.97,-86.44,30484.0,36.1,51316.0,29148.0,12657.0,2.38
9854,40009,BRADFORDSVILLE,KY,"BRADFORDSVILLE, KY",Kentucky,37.49,-85.14,1258.0,39.5,34453.0,22764.0,469.0,2.68
9855,40108,BRANDENBURG,KY,"BRANDENBURG, KY",Kentucky,37.99,-86.18,11782.0,40.0,52370.0,23162.0,4329.0,2.68
9856,42715,BREEDING,KY,"BREEDING, KY",Kentucky,36.95,-85.41,317.0,44.8,,17044.0,94.0,3.37
9857,42741,GLENS FORK,KY,"GLENS FORK, KY",Kentucky,37.01,-85.25,628.0,34.8,23400.0,15304.0,212.0,2.96
9858,42325,BREMEN,KY,"BREMEN, KY",Kentucky,37.36,-87.21,2628.0,40.2,33407.0,15508.0,859.0,3.06
9859,40409,BRODHEAD,KY,"BRODHEAD, KY",Kentucky,37.4,-84.41,4150.0,44.2,33453.0,16482.0,1591.0,2.54
9860,42518,BRONSTON,KY,"BRONSTON, KY",Kentucky,36.98,-84.61,2747.0,45.5,34306.0,31410.0,1190.0,2.27
9861,40109,BROOKS,KY,"BROOKS, KY",Kentucky,38.06,-85.71,1923.0,46.5,43235.0,22808.0,698.0,2.76
9862,42210,BROWNSVILLE,KY,"BROWNSVILLE, KY",Kentucky,37.18,-86.25,3973.0,49.2,28917.0,16397.0,1612.0,2.4
9863,40921,BRYANTS STORE,KY,"BRYANTS STORE, KY",Kentucky,36.77,-83.92,336.0,45.2,25688.0,13765.0,141.0,2.38
9865,41721,BUCKHORN,KY,"BUCKHORN, KY",Kentucky,37.34,-83.47,538.0,45.4,29808.0,15350.0,216.0,2.32
9866,40010,BUCKNER,KY,"BUCKNER, KY",Kentucky,38.38,-85.43,651.0,37.2,77778.0,26048.0,176.0,3.7
9867,42716,BUFFALO,KY,"BUFFALO, KY",Kentucky,37.51,-85.7,1601.0,40.0,46875.0,20466.0,625.0,2.56
9868,41722,BULAN,KY,"BULAN, KY",Kentucky,37.29,-83.16,1587.0,40.5,37113.0,18474.0,613.0,2.59
9869,41517,BURDINE,KY,"BURDINE, KY",Kentucky,37.18,-82.6,112.0,26.8,38917.0,10500.0,29.0,3.86
